user_id,full_name,pan,aadhaar,date_of_birth,city,state,monthly_income,occupation,signup_timestamp,kyc_status,risk_segment
USR57196,Vyanjana Boase,UEUGB8200N,730864213691,2003-05-28 00:00:00,Bengaluru,Karnataka,,Freelancer,2024-10-11 03:46:00,VERIFIED,UNKNOWN
USR79727,Aashi Kunda,PJEFK1510P,591254930145,1992-08-23 00:00:00,Bengaluru,Karnataka,,Self Employed,2024-04-01 00:00:00,VERIFIED,LOW
USR68278,Yashoda Nagar,VOYXU5375I,180495028584,1961-03-26 00:00:00,Kolkata,West Bengal,16200.0,Student,2024-09-02 00:00:00,VERIFIED,LOW
USR78279,Maya Naik,CESHP3762R,595177339693,,Bengaluru,Karnataka,44034.0,Retired,2026-01-25 00:00:00,VERIFIED,MEDIUM
USR52724,Devansh Rajagopal,LXFSK2672V,,2002-03-25 16:03:53,Amritsar,Punjab,9884.0,Student,2025-11-06 08:22:54,VERIFIED,LOW
USR38360,Aayush Tandon,,492245979608,1964-08-28 06:20:00,Jaipur,Rajasthan,20360.0,Business Owner,2026-02-17 12:57:00,VERIFIED,LOW
USR37977,Abha Singh,YNOGX6585E,077524536792,1984-02-21 14:01:35,Bengaluru,Karnataka,59811.0,Salaried,2025-07-07 00:00:00,VERIFIED,LOW
USR69800,Pallavi Magar,GDKVE3568W,451188401726,1982-11-30 00:00:00,Chennai,Tamil Nadu,39692.0,Freelancer,2025-04-08 00:00:00,VERIFIED,LOW
USR80764,Pooja Behl,TRHUQ2675W,,1990-04-17 00:00:00,Pune,Maharashtra,24100.0,Freelancer,,REJECTED,LOW
USR96025,Zayan Chandran,KMNAW2892A,,1985-03-13 16:26:00,Pune,Maharashtra,36596.0,Gig Worker,2025-06-01 05:41:00,VERIFIED,MEDIUM
USR32174,Geetika De,ADHEJ7226H,,2001-06-28 00:00:00,Jalandhar,Punjab,29934.0,Freelancer,,VERIFIED,LOW
USR59315,Yasti Suri,SVKNF0708X,,1973-02-26 00:00:00,Lucknow,Uttar Pradesh,19234.0,Retired,2024-05-12 00:00:00,VERIFIED,LOW
USR61000,Yatan Magar,PNAMQ7596D,296628348473,1964-06-24 00:00:00,Chennai,Tamil Nadu,17443.0,Student,2025-08-20 00:00:00,VERIFIED,LOW
USR55220,Warhi Keer,NCLUX4373U,211501088736,2002-04-25 00:00:00,Mumbai,Maharashtra,35701.0,Salaried,2025-06-29 00:00:00,VERIFIED,LOW
USR57745,Geetika Ahluwalia,ZGXJU3167H,099191685551,1971-08-30 03:51:09,Amritsar,Punjab,,Unemployed,2024-12-17 00:00:00,VERIFIED,LOW
USR14446,Zashil Dua,SFWLF6687R,689938264147,1969-11-09 00:00:00,Chennai,Tamil Nadu,19400.0,Farmer,2024-01-09 04:49:49,REJECTED,MEDIUM
USR73485,Tejas Subramanian,ZSIOQ3672J,153227341810,,Pune,Maharashtra,35177.0,Salaried,2024-06-20 00:00:00,PENDING,MEDIUM
USR68464,Chandani Mukhopadhyay,XDWIL0579E,667067797953,1997-02-16 00:00:00,Chennai,Tamil Nadu,20218.0,Student,2025-04-05 00:00:00,PENDING,LOW
USR69159,Peter Prashad,VXKYR5278N,128197227818,1967-03-07 00:00:00,Amritsar,Punjab,16322.0,Business Owner,,VERIFIED,MEDIUM
USR78666,Rohan Kurian,KCNCF8271P,,1963-05-21 00:00:00,Bengaluru,Karnataka,33249.0,Unemployed,2024-11-17 00:00:00,REJECTED,UNKNOWN
USR15050,Abdul Chacko,LZAGL0955F,,2007-04-10 17:21:33,Jalandhar,Punjab,56168.0,Student,2025-11-08 00:00:00,REJECTED,MEDIUM
USR23048,Lavanya Raman,VQAGT6410Q,335878766378,2004-03-30 00:00:00,Ludhiana,Punjab,23000.0,Salaried,2024-11-04 00:00:00,VERIFIED,LOW
USR11025,Qasim Mane,GPWUZ6930V,031552958602,1978-09-10 11:00:50,Kolkata,West Bengal,13728.0,Freelancer,2025-09-23 00:00:00,VERIFIED,LOW
USR39745,Kai Bassi,FRDNL2734Z,976237396064,1989-10-06 00:00:00,Jaipur,Rajasthan,7407.0,Farmer,,VERIFIED,UNKNOWN
USR30359,Vidhi Chaudhuri,MHXDD8616Z,754907859224,2004-08-17 17:02:00,Pune,Maharashtra,36407.0,Self Employed,2024-07-21 00:00:00,VERIFIED,MEDIUM
USR19228,Kabir Ahluwalia,XABOX0267J,320247307949,1969-03-16 12:28:48,Lucknow,Uttar Pradesh,29905.0,Unemployed,2025-07-05 00:00:00,VERIFIED,HIGH
USR28487,Bina Chanda,XAHMS2694A,157923437349,,Delhi,Delhi,15240.0,Retired,2024-01-11 00:00:00,VERIFIED,LOW
USR17968,Aarav Kalita,,796440876160,,Bengaluru,Karnataka,16611.0,Business Owner,2024-02-09 00:00:00,VERIFIED,LOW
USR73167,Nimrat Golla,PVACX2344H,,1971-04-02 00:00:00,Hyderabad,Telangana,,Gig Worker,,VERIFIED,MEDIUM
USR59285,Osha Sarma,YXNQV0693D,484749821119,1971-03-03 00:00:00,Jaipur,Rajasthan,43736.0,Self Employed,2024-07-05 09:57:00,PENDING,LOW
USR72004,Thomas Agarwal,TTVTQ8768M,430803000741,1989-10-27 15:40:48,Pune,Maharashtra,,Student,2024-07-08 00:00:00,PENDING,MEDIUM
USR47557,Yochana Chokshi,QKJFT5270X,,1967-10-21 00:00:00,Bengaluru,Karnataka,25265.0,Gig Worker,2025-09-04 00:00:00,VERIFIED,LOW
USR63526,Timothy Som,DMJVP4454S,,,Pune,Maharashtra,,Student,2025-06-24 00:00:00,PENDING,LOW
USR39016,Aryan Prakash,SUJCK9243H,695358788542,1990-06-21 00:00:00,Jalandhar,Punjab,23544.0,Freelancer,2024-03-10 00:00:00,VERIFIED,LOW
USR94771,Laban Dubey,HVMWW8383W,,1984-12-17 00:00:00,Amritsar,Punjab,,Gig Worker,,VERIFIED,LOW
USR74665,Jackson Bala,PTMFL0674J,763625103796,1980-05-15 00:00:00,Jaipur,Rajasthan,15870.0,Freelancer,2024-05-31 00:00:00,VERIFIED,LOW
USR79798,Janya Master,LGGKP2053N,010755981740,,Delhi,Delhi,,Gig Worker,2025-04-17 00:00:00,VERIFIED,UNKNOWN
USR60658,Laksh Gour,DFGYJ2720P,708757608608,1989-11-15 00:00:00,Chennai,Tamil Nadu,,Farmer,2024-02-18 00:00:00,VERIFIED,UNKNOWN
USR93313,Advaith Ramaswamy,QBGCO0298A,,1988-01-21 03:16:00,Delhi,Delhi,9600.0,Unemployed,2024-08-11 00:00:00,VERIFIED,MEDIUM
USR64317,Aarav Kala,ELSUY1184S,,1964-02-29 13:57:00,Amritsar,Punjab,15199.0,Freelancer,2024-09-13 23:37:00,PENDING,MEDIUM
USR92082,Champak Dara,EFEXB1881M,227204800001,1961-11-02 00:00:00,Kolkata,West Bengal,15000.0,Gig Worker,2024-04-13 00:00:00,VERIFIED,LOW
USR56719,Wakeeta Hayer,BQSML9634T,383686533549,1999-09-25 03:31:00,Jalandhar,Punjab,29173.0,Salaried,2026-03-31 00:00:00,VERIFIED,MEDIUM
USR16366,Ranveer Sahni,EIZPO0760U,183144071787,1984-10-01 00:00:00,Bengaluru,Karnataka,,Farmer,2024-03-23 00:00:00,PENDING,LOW
USR61083,Vritti Singh,FISRD9096R,973177320112,1989-12-02 00:00:00,Jalandhar,Punjab,24327.0,Self Employed,2025-10-12 00:00:00,VERIFIED,LOW
USR14681,Banjeet Chaudhuri,DQZVR7308S,,1995-03-24 14:46:00,Mumbai,Maharashtra,41032.0,Freelancer,2024-07-30 19:48:00,VERIFIED,LOW
USR86598,Zaitra Anand,MGDFP6279N,608322631323,2004-09-21 00:00:00,Hyderabad,Telangana,18795.0,Freelancer,,VERIFIED,MEDIUM
USR54741,Jalsa Dhawan,,414905425470,1968-05-27 00:00:00,Ludhiana,Punjab,,Gig Worker,2025-08-07 00:00:00,VERIFIED,LOW
USR24928,Daksh Garg,KJNZY5099T,929502207936,1968-08-16 05:10:03,Mumbai,Maharashtra,32513.0,Retired,2025-03-17 00:00:00,VERIFIED,LOW
USR26693,Luke Batra,QEAWM6421B,803528399971,,Pune,Maharashtra,14492.0,Unemployed,2025-02-04 00:00:00,PENDING,LOW
USR96116,Neelima Garg,JYNCL1299A,,1986-10-18 00:00:00,Hyderabad,Telangana,15145.0,Business Owner,2024-04-09 00:00:00,VERIFIED,LOW
USR82189,Ishanvi Prabhakar,ECVDN6695Q,101444920417,2005-05-24 00:00:00,Amritsar,Punjab,17258.0,Business Owner,2024-10-25 00:00:00,VERIFIED,MEDIUM
USR97757,Nitara Rau,DWPJH9408M,,1991-02-27 00:00:00,Delhi,Delhi,13783.0,Unemployed,2025-02-04 00:00:00,VERIFIED,MEDIUM
USR58311,Bahadurjit Dash,VCLQN2669L,034236377847,1960-02-08 00:00:00,Pune,Maharashtra,50211.0,Farmer,2025-02-10 20:02:55,PENDING,LOW
USR88037,Chandresh Verma,ZICYP2353T,209165526810,1978-11-08 00:00:00,Mumbai,Maharashtra,25079.0,Business Owner,2025-11-23 00:00:00,VERIFIED,LOW
USR14353,Faris Ganesan,SRJEU9998C,410731651407,2000-07-30 00:00:00,Chennai,Tamil Nadu,26100.0,Freelancer,2024-03-11 00:00:00,REJECTED,LOW
USR85608,Xalak Bava,,335654873361,1985-08-14 00:00:00,Kolkata,West Bengal,,Student,2024-12-30 00:00:00,VERIFIED,LOW
USR36745,Hemani Morar,PHETT6445S,626807062445,1999-08-27 00:00:00,Chennai,Tamil Nadu,19695.0,Business Owner,2026-02-06 00:00:00,VERIFIED,MEDIUM
USR59799,Henry Wali,UDQTW5022K,162642053077,2000-04-09 00:00:00,Ludhiana,Punjab,27882.0,Salaried,2024-10-07 00:00:00,VERIFIED,MEDIUM
USR26120,Mitali Dani,UHCKY7877Y,433288719137,,Jaipur,Rajasthan,26060.0,Self Employed,2025-08-30 00:00:00,VERIFIED,LOW
USR40812,Vyanjana Ganesh,VSDAR1946B,455305821816,1984-01-24 00:00:00,Jaipur,Rajasthan,23800.0,Salaried,2025-11-25 00:00:00,VERIFIED,MEDIUM
USR35409,Ekansh Chaudhari,QKGVC9347D,,,Pune,Maharashtra,26700.0,Unemployed,2024-01-06 00:00:00,VERIFIED,LOW
USR56969,Lajita Bhargava,AOIMO6710I,510847662778,1975-02-22 00:00:00,Kolkata,West Bengal,26800.0,Salaried,2024-08-08 00:00:00,VERIFIED,LOW
USR31366,Ucchal Buch,BCULT8426K,103567325548,1986-02-02 11:21:40,Pune,Maharashtra,,Salaried,2024-03-06 00:00:00,VERIFIED,MEDIUM
USR79513,Kabir Mandal,WVDVK4756T,774311811447,1989-12-16 04:04:00,Chennai,Tamil Nadu,79944.0,Unemployed,2024-12-10 00:00:00,VERIFIED,HIGH
USR58297,Maanav Sidhu,OFJSB2966A,,2005-01-24 00:00:00,Lucknow,Uttar Pradesh,37104.0,Gig Worker,2024-05-20 00:00:00,REJECTED,LOW
USR35793,Jyoti Sur,,,1980-01-12 23:05:00,Amritsar,Punjab,18623.0,Freelancer,2024-09-04 00:00:00,VERIFIED,LOW
USR98391,Advaith Narayan,IYCML9848F,860029156926,1982-03-10 00:00:00,Delhi,Delhi,27214.0,Freelancer,2024-04-07 00:00:00,VERIFIED,MEDIUM
USR94641,Kala Som,TIQHH2822U,481893174367,2007-10-19 00:00:00,Chennai,Tamil Nadu,20236.0,Unemployed,2024-03-05 00:00:00,REJECTED,LOW
USR51606,Vrinda Sankaran,LXIQP9126O,,2007-12-15 11:23:02,Lucknow,Uttar Pradesh,,Farmer,2024-07-16 00:00:00,VERIFIED,LOW
USR29710,Lila Vala,PNSRV4280I,466493749770,2006-11-11 00:00:00,Hyderabad,Telangana,26409.0,Freelancer,2024-04-22 00:00:00,VERIFIED,MEDIUM
USR54070,Nihal Anne,LTAVC6819L,874076000870,1996-07-13 00:00:00,Delhi,Delhi,28425.0,Business Owner,2026-03-02 00:00:00,VERIFIED,LOW
USR92492,Gopal Boase,WLYOM3918G,,1974-04-06 00:00:00,Ludhiana,Punjab,43229.0,Farmer,2025-04-17 00:00:00,VERIFIED,MEDIUM
USR18361,Daksha Sachar,QBKMW0706C,751908914140,,Chennai,Tamil Nadu,11551.0,Student,2025-11-15 00:00:00,VERIFIED,LOW
USR15387,Tanmayi Sama,FXRFQ1318E,834478897829,1982-04-04 00:00:00,Jaipur,Rajasthan,12903.0,Gig Worker,2025-05-25 00:00:00,VERIFIED,LOW
USR77893,Vincent Chacko,ANEEN1576Q,789511487093,2005-02-23 00:00:00,Amritsar,Punjab,17059.0,Student,2024-02-26 03:47:00,VERIFIED,UNKNOWN
USR91697,Harita Wason,,,1980-01-16 00:00:00,Jalandhar,Punjab,16984.0,Retired,2024-03-11 01:34:13,VERIFIED,LOW
USR32325,Chanakya Sandhu,GRGLI2067L,310631873660,1996-01-30 00:00:00,Amritsar,Punjab,16800.0,Salaried,2024-10-31 00:14:09,VERIFIED,LOW
USR75121,Advika Upadhyay,IQNKB7984G,626833316695,,Ludhiana,Punjab,21700.0,Student,2024-09-12 00:00:00,VERIFIED,MEDIUM
USR18462,Hitesh Chauhan,,,1966-01-13 00:00:00,Bengaluru,Karnataka,18216.0,Gig Worker,2025-12-29 02:42:00,PENDING,MEDIUM
USR42396,Kalpit Mistry,QVJGB2095J,693994909909,1965-03-11 00:00:00,Jalandhar,Punjab,67599.0,Salaried,2025-06-14 18:40:18,VERIFIED,MEDIUM
USR22918,Shivani Murty,RTTCM8613G,794963896195,1972-09-14 00:00:00,Chennai,Tamil Nadu,60869.0,Farmer,2024-10-24 00:00:00,VERIFIED,LOW
USR66872,Bhavini Wadhwa,IWRCT5346H,442738634626,,Chennai,Tamil Nadu,9482.0,Gig Worker,2024-01-14 14:04:22,VERIFIED,MEDIUM
USR74945,Om Chanda,NCNDM8998Z,371729033554,1976-01-29 00:00:00,Jalandhar,Punjab,,Farmer,2024-10-01 19:20:30,PENDING,LOW
USR54846,Aditya Nadig,HNCJC0443N,001043062772,2007-09-18 00:41:28,Jaipur,Rajasthan,29244.0,Business Owner,2025-12-24 01:59:00,VERIFIED,LOW
USR31009,Max Bali,TNQVZ7574R,,2001-07-07 00:00:00,Kolkata,West Bengal,14341.0,Gig Worker,2026-02-17 00:00:00,VERIFIED,LOW
USR83222,Chanchal Mahal,RYJBJ7719U,004249779981,1962-12-21 00:00:00,Hyderabad,Telangana,51910.0,Freelancer,,VERIFIED,MEDIUM
USR58787,Sathvik Gala,KHZSH6290M,957195830854,1982-10-12 00:00:00,Ludhiana,Punjab,18600.0,Self Employed,2025-02-12 00:00:00,VERIFIED,UNKNOWN
USR20043,Dhriti Soni,KNHTQ0059C,973002522367,1987-12-18 00:00:00,Pune,Maharashtra,44729.0,Freelancer,,VERIFIED,LOW
USR91269,Vivaan Krish,CWNWI2866S,616837532877,1997-02-20 00:00:00,Ludhiana,Punjab,25784.0,Gig Worker,2024-11-03 17:25:00,VERIFIED,MEDIUM
USR86256,Aarini Kadakia,ZEQNL8711Z,460231673524,,Mumbai,Maharashtra,38086.0,Unemployed,,VERIFIED,MEDIUM
USR16352,Matthew Sangha,YJHPN9949D,,1991-01-28 00:00:00,Delhi,Delhi,16918.0,Freelancer,2024-08-10 00:00:00,VERIFIED,HIGH
USR37858,Simon Keer,UAJGL1405Y,053290026969,2006-11-28 00:00:00,Delhi,Delhi,,Farmer,2025-05-07 00:00:00,VERIFIED,LOW
USR66624,Bhavika Sood,,667219884377,1973-03-03 00:01:31,Mumbai,Maharashtra,68518.0,Unemployed,2024-01-25 16:15:59,VERIFIED,LOW
USR75926,Rohan Pandey,SLJUY2922R,,1987-12-24 00:00:00,Jalandhar,Punjab,,Business Owner,2024-01-19 00:00:00,VERIFIED,HIGH
USR77726,Ranveer Thakur,XRIEG6998T,718154310589,1995-06-13 00:00:00,Bengaluru,Karnataka,34305.0,Unemployed,2024-05-06 00:00:00,PENDING,LOW
USR65875,Kalpit Dhawan,DNFQD4765X,,,Jaipur,Rajasthan,26400.0,Farmer,2024-05-17 00:00:00,PENDING,LOW
USR52463,Dayamai Nigam,MLXFB8237Y,,1963-12-17 00:00:00,Pune,Maharashtra,,Self Employed,2026-02-26 00:00:00,VERIFIED,LOW
USR68749,Upkaar Viswanathan,WWLFY3518R,,1994-06-17 00:00:00,Lucknow,Uttar Pradesh,14264.0,Freelancer,2025-05-16 00:00:00,VERIFIED,HIGH
USR13489,Aryan Srinivasan,VXANG1356X,,1984-09-15 00:00:00,Lucknow,Uttar Pradesh,14672.0,Farmer,2024-09-25 00:00:00,VERIFIED,UNKNOWN
USR62562,Manthan Butala,DJABV8197H,494368869310,1996-11-18 04:32:19,Jalandhar,Punjab,,Business Owner,,VERIFIED,LOW
USR53104,Ekavir Mand,TGXON8276O,,1997-11-06 00:00:00,Amritsar,Punjab,29514.0,Business Owner,2024-07-17 13:14:00,VERIFIED,LOW
USR68627,Dev Sarma,CKARE4483D,176555439777,1972-12-29 00:00:00,Bengaluru,Karnataka,,Unemployed,2024-06-22 00:00:00,VERIFIED,HIGH
USR73108,Omkaar Taneja,HOBAQ7418O,120838420233,1980-10-08 02:26:00,Amritsar,Punjab,,Business Owner,,VERIFIED,MEDIUM
USR81955,Harinakshi Tiwari,VSYDK0857F,508247344745,,Jalandhar,Punjab,,Gig Worker,2025-09-24 23:28:08,VERIFIED,MEDIUM
USR71953,Ayaan Sangha,,006845738458,,Jaipur,Rajasthan,32519.0,Salaried,2026-02-24 00:00:00,VERIFIED,LOW
USR68192,Eta Merchant,ANLNE8020C,457082195452,2006-12-16 00:19:00,Jalandhar,Punjab,13315.0,Business Owner,2025-07-01 00:00:00,VERIFIED,MEDIUM
USR23493,Neel Tara,MKGJV1690L,,2006-05-24 04:55:00,Pune,Maharashtra,26100.0,Unemployed,2024-07-25 00:00:00,VERIFIED,MEDIUM
USR41002,Rishi Batra,FWESP9920X,453290151040,,Lucknow,Uttar Pradesh,32709.0,Freelancer,2024-01-06 06:00:24,VERIFIED,MEDIUM
USR63149,Radha Golla,IFPEI6131H,641375082291,1995-03-19 00:00:00,Lucknow,Uttar Pradesh,,Unemployed,2025-11-11 00:00:00,VERIFIED,LOW
USR94888,Utkarsh Khatri,DUHNE0764H,651615784450,,Kolkata,West Bengal,36500.0,Gig Worker,,VERIFIED,LOW
USR41898,Dev Bhatt,LAGSO9474T,214375845275,1994-06-26 15:36:00,Chennai,Tamil Nadu,11395.0,Self Employed,2025-12-08 00:00:00,VERIFIED,UNKNOWN
USR35921,Ekaraj Narula,OYQNJ0958Y,683992530747,1978-02-23 00:00:00,Delhi,Delhi,56400.0,Student,2024-08-10 00:00:00,VERIFIED,LOW
USR80161,Pranav Lalla,OESYB1946D,682087712962,2003-03-17 12:50:57,Amritsar,Punjab,,Unemployed,2024-04-10 00:00:00,VERIFIED,MEDIUM
USR59800,Maanas Sachdeva,MNNVR0456Z,107163439505,1991-08-03 09:17:19,Jalandhar,Punjab,81100.0,Freelancer,,PENDING,MEDIUM
USR72727,Jeet Date,IGXPS8675V,375676663777,2003-11-01 01:06:18,Amritsar,Punjab,31059.0,Gig Worker,2024-01-15 00:00:00,VERIFIED,UNKNOWN
USR34728,Ishaan Rao,QFPYL8630E,,1974-07-31 00:00:00,Jalandhar,Punjab,44300.0,Student,2024-12-29 00:00:00,VERIFIED,LOW
USR37611,Nidhi Dash,SGJVJ3516B,,1984-03-30 00:00:00,Chennai,Tamil Nadu,20314.0,Business Owner,2025-04-02 20:24:08,VERIFIED,MEDIUM
USR59575,N0Ah Seshadri,TIYKA5245C,,1988-01-09 03:30:00,Jaipur,Rajasthan,12196.0,Student,2025-03-07 00:00:00,VERIFIED,MEDIUM
USR63729,Luke Narayan,,705084536392,1975-03-30 00:00:00,Lucknow,Uttar Pradesh,41581.0,Freelancer,2025-07-01 00:00:00,VERIFIED,LOW
USR29316,Laksh Bhalla,RSXMZ2920K,199861556163,,Hyderabad,Telangana,30305.0,Farmer,2025-11-02 10:26:37,PENDING,HIGH
USR12767,Meghana Oza,,,1980-11-19 00:00:00,Lucknow,Uttar Pradesh,53700.0,Retired,2024-07-06 00:00:00,VERIFIED,LOW
USR63984,Nisha Tata,ITDTZ8946N,,1987-10-18 00:00:00,Mumbai,Maharashtra,48107.0,Gig Worker,2024-01-12 19:54:42,PENDING,LOW
USR63040,Nitara Memon,CRECN0958A,674888051136,1964-02-07 00:00:00,Bengaluru,Karnataka,20843.0,Freelancer,,PENDING,LOW
USR40239,Owen Bose,NQXLN7293Q,,1967-02-11 20:50:58,Jalandhar,Punjab,44177.0,Self Employed,2025-01-15 13:03:50,PENDING,LOW
USR22661,Faqid Bail,KOEYV7825N,807348647949,1990-05-06 00:00:00,Delhi,Delhi,15700.0,Salaried,2025-12-22 00:00:00,VERIFIED,LOW
USR86160,Vincent Kar,XCKDS4674W,078116466224,2003-10-11 00:00:00,Chennai,Tamil Nadu,40889.0,Farmer,2025-06-17 00:00:00,VERIFIED,MEDIUM
USR42413,Vansha Deol,YXIHQ1937X,168003114878,1989-01-05 22:05:00,Jalandhar,Punjab,,Self Employed,2025-01-29 00:00:00,VERIFIED,LOW
USR13803,Dipta Som,OICQA7064P,,2006-02-26 00:00:00,Pune,Maharashtra,5943.0,Salaried,2025-05-08 00:00:00,REJECTED,LOW
USR15467,Hredhaan Kalla,OTUNM8865Z,087933078559,1968-09-16 00:00:00,Lucknow,Uttar Pradesh,12212.0,Business Owner,2024-07-27 00:00:00,VERIFIED,LOW
USR32519,Tristan Sane,MPCUH6064Y,686023882403,2007-05-01 12:11:36,Hyderabad,Telangana,26252.0,Unemployed,2025-09-23 00:00:00,VERIFIED,LOW
USR82921,Farhan Madan,KPCLU7422D,563563396000,1976-04-26 16:18:00,Lucknow,Uttar Pradesh,,Unemployed,2024-05-12 13:47:31,PENDING,MEDIUM
USR32867,Chatura Shenoy,NFPHA0700W,731779185429,2004-10-31 23:49:38,Ludhiana,Punjab,25366.0,Business Owner,2025-11-26 00:00:00,VERIFIED,LOW
USR65719,Chatresh Majumdar,TMBEL3194F,068468416356,1972-11-24 17:10:21,Hyderabad,Telangana,14954.0,Gig Worker,2025-07-30 11:02:58,VERIFIED,LOW
USR51294,Girish Dugar,DNPFF7980N,630820896491,,Chennai,Tamil Nadu,,Business Owner,2025-07-10 00:00:00,VERIFIED,MEDIUM
USR47581,Naveen Roy,NSUSF8918Y,372529380255,2004-11-24 00:00:00,Amritsar,Punjab,24725.0,Farmer,2024-08-14 00:00:00,VERIFIED,LOW
USR86645,Lakshit Pingle,CNOQG2070V,,1968-11-09 00:00:00,Delhi,Delhi,32300.0,Gig Worker,2024-09-28 00:00:00,REJECTED,LOW
USR62051,Jasmit Natt,FCNHT0355Y,781014355346,1962-12-24 00:00:00,Jalandhar,Punjab,33917.0,Farmer,2024-05-03 00:00:00,VERIFIED,LOW
USR35961,Simon Cherian,MQPYP3920P,273612453333,1974-05-25 12:19:00,Jalandhar,Punjab,29388.0,Retired,2024-09-08 04:29:38,PENDING,LOW
USR61949,William More,LVJLG8055S,881910719067,1992-05-26 00:00:00,Jaipur,Rajasthan,26328.0,Student,2024-09-06 00:00:00,VERIFIED,LOW
USR13006,Upasna Lad,FIQMY7193H,,1984-01-22 00:00:00,Hyderabad,Telangana,,Business Owner,2024-09-25 00:00:00,VERIFIED,MEDIUM
USR65482,Robert Master,RKJXH5403H,,2001-02-16 00:00:00,Jaipur,Rajasthan,48636.0,Farmer,2024-02-12 00:00:00,PENDING,MEDIUM
USR22829,Tristan Dugar,UYKZC1560O,,2004-10-31 20:22:44,Chennai,Tamil Nadu,,Self Employed,2025-04-27 15:59:57,VERIFIED,LOW
USR58122,Netra Goda,OIMLT1164W,178187237550,1990-09-29 00:00:00,Ludhiana,Punjab,75544.0,Farmer,2024-02-19 00:00:00,REJECTED,LOW
USR87289,Warjas Gaba,IVHGC7556A,247362951057,1986-07-31 00:00:00,Bengaluru,Karnataka,16899.0,Gig Worker,,VERIFIED,LOW
USR36191,Gopal Chana,CMTZK3716O,997344659746,1963-06-28 19:33:51,Kolkata,West Bengal,20905.0,Salaried,,VERIFIED,MEDIUM
USR48315,Nitara Tara,DOQYX8315K,878011129377,1972-07-04 00:00:00,Pune,Maharashtra,28453.0,Retired,2024-05-02 00:00:00,VERIFIED,LOW
USR49204,Keya Das,,820960693922,2001-09-09 00:00:00,Jalandhar,Punjab,11279.0,Self Employed,2025-05-19 00:00:00,VERIFIED,LOW
USR43168,Jagat Batra,TJESP3646E,822267578721,1978-11-01 18:07:00,Jaipur,Rajasthan,12724.0,Unemployed,2024-04-15 00:00:00,VERIFIED,LOW
USR63589,Christopher Kala,HKYZE4853Y,136301978573,1972-09-01 21:07:43,Pune,Maharashtra,28052.0,Student,2024-03-24 07:41:00,VERIFIED,LOW
USR38275,Jagat Kuruvilla,AGWGQ9830Z,634236929492,1965-08-22 00:00:00,Delhi,Delhi,47051.0,Business Owner,2026-11-02 22:52:00,VERIFIED,HIGH
USR79962,Mahika Dhawan,WLEDU2690J,072935663715,1982-03-15 00:00:00,Ludhiana,Punjab,67244.0,Self Employed,2025-03-31 00:00:00,REJECTED,HIGH
USR88990,Aashi Pandey,QTNBG9392Q,385523596270,2006-02-04 00:00:00,Lucknow,Uttar Pradesh,33683.0,Retired,2024-06-16 00:00:00,VERIFIED,MEDIUM
USR35500,Vyanjana Buch,WQRYE1849R,,1979-06-05 00:00:00,Bengaluru,Karnataka,32352.0,Salaried,2024-11-17 00:00:00,PENDING,UNKNOWN
USR12146,Arya Bali,,577474157327,1993-03-09 00:00:00,Lucknow,Uttar Pradesh,21615.0,Student,2024-03-02 00:00:00,PENDING,LOW
USR64516,Vritti Kurian,WWMSU9535T,661387411432,1966-08-19 00:00:00,Amritsar,Punjab,36942.0,Retired,2025-09-20 01:49:00,VERIFIED,LOW
USR21180,Omya Borah,LSBHG5005J,,,Lucknow,Uttar Pradesh,18377.0,Gig Worker,2024-12-17 04:02:36,VERIFIED,MEDIUM
USR91510,Urvi Borde,ZOLYO4841R,494755514825,,Hyderabad,Telangana,30976.0,Farmer,2024-05-27 00:00:00,VERIFIED,UNKNOWN
USR59583,Jeremiah Naidu,IYVMD6801W,,2005-07-25 00:00:00,Chennai,Tamil Nadu,14094.0,Farmer,2026-01-22 00:00:00,REJECTED,HIGH
USR97914,Yash Bara1,GQQDE4120H,718481893345,1987-08-30 14:09:07,Jaipur,Rajasthan,25402.0,Freelancer,2024-05-15 00:00:00,PENDING,MEDIUM
USR55542,Atharv Dixit,MLREF0270O,,1961-12-04 20:17:00,Kolkata,West Bengal,35489.0,Unemployed,2024-05-04 00:00:00,VERIFIED,UNKNOWN
USR17975,Tara Kothari,HHHAJ3437A,,1980-11-26 00:00:00,Chennai,Tamil Nadu,35808.0,Self Employed,2025-07-02 00:00:00,PENDING,MEDIUM
USR17841,Naveen Sandal,NVGNG0706Q,926810937180,1987-03-27 00:00:00,Hyderabad,Telangana,,Salaried,2024-12-03 02:53:00,PENDING,LOW
USR27247,Pooja Mutti,MDTOL5079N,,1968-03-03 19:33:00,Chennai,Tamil Nadu,29715.0,Unemployed,2024-01-28 00:00:00,VERIFIED,LOW
USR33111,Amrita Balakrishnan,FUDJH1124L,887965804029,,Jaipur,Rajasthan,16551.0,Salaried,,VERIFIED,HIGH
USR55722,Bhavna Atwal,EDROL8176M,084961756265,2006-01-10 00:00:00,Amritsar,Punjab,41194.0,Unemployed,2025-06-21 14:13:00,VERIFIED,LOW
USR68772,Keya Sagar,ZEYSS4027E,,2001-08-15 00:00:00,Jaipur,Rajasthan,,Unemployed,2025-03-28 11:27:00,VERIFIED,LOW
USR49999,Vrinda Sura,ROYNJ2835D,486504023139,1982-09-08 00:00:00,Mumbai,Maharashtra,60020.0,Farmer,2025-03-16 00:00:00,VERIFIED,LOW
